datetime,open,high,low,close,volume,open_interest
2026-06-29 01:52:00,971,972,970,971,905.0,1826733.0
2026-06-29 01:53:00,971,971,970,971,972.0,1826617.0
2026-06-29 01:54:00,971,972,970,970,3771.0,1826575.0
2026-06-29 01:55:00,970,971,970,970,429.0,1826475.0
2026-06-29 01:56:00,970,971,970,971,221.0,1826575.0
2026-06-29 01:57:00,971,971,969,969,3716.0,1827602.0
2026-06-29 01:58:00,969,970,969,969,408.0,1827677.0
2026-06-29 01:59:00,969,970,969,970,644.0,1827521.0
2026-06-29 02:00:00,970,971,969,970,3342.0,1826622.0
2026-06-29 02:01:00,970,971,970,970,4115.0,1825783.0
2026-06-29 02:02:00,970,971,970,970,361.0,1825638.0
2026-06-29 02:03:00,970,971,970,971,195.0,1825673.0
2026-06-29 02:04:00,971,971,970,970,356.0,1825551.0
2026-06-29 02:05:00,970,971,970,970,602.0,1825264.0
2026-06-29 02:06:00,970,972,970,970,3796.0,1824166.0
2026-06-29 02:07:00,970,971,970,971,530.0,1823770.0
2026-06-29 02:08:00,971,971,970,970,388.0,1823730.0
2026-06-29 02:09:00,970,971,970,971,3375.0,1823970.0
2026-06-29 02:10:00,971,972,970,971,2003.0,1824369.0
2026-06-29 02:11:00,971,972,970,971,1505.0,1823959.0
2026-06-29 02:12:00,971,971,970,971,379.0,1824101.0
2026-06-29 02:13:00,971,972,970,972,1428.0,1824500.0
2026-06-29 02:14:00,972,972,970,970,1465.0,1823516.0
2026-06-29 02:30:00,971,972,970,971,6062.0,1823082.0
2026-06-29 02:31:00,971,971,970,971,453.0,1823163.0
2026-06-29 02:32:00,971,971,969,971,3467.0,1822509.0
2026-06-29 02:33:00,971,971,970,970,800.0,1822220.0
2026-06-29 02:34:00,970,971,970,970,710.0,1822221.0
2026-06-29 02:35:00,970,971,970,970,377.0,1822289.0
2026-06-29 02:36:00,970,971,970,970,491.0,1822355.0
2026-06-29 02:37:00,970,971,970,971,393.0,1822474.0
2026-06-29 02:38:00,971,971,970,970,834.0,1822302.0
2026-06-29 02:39:00,970,971,970,970,370.0,1822355.0
2026-06-29 02:40:00,970,972,970,970,3194.0,1822024.0
2026-06-29 02:41:00,970,971,970,970,441.0,1821972.0
2026-06-29 02:42:00,970,971,970,971,758.0,1821608.0
2026-06-29 02:43:00,971,971,970,970,1250.0,1821928.0
2026-06-29 02:44:00,970,971,969,969,3315.0,1822164.0
2026-06-29 02:45:00,969,970,969,969,4104.0,1822041.0
2026-06-29 02:46:00,969,970,969,970,456.0,1822077.0
2026-06-29 02:47:00,970,970,969,969,542.0,1822360.0
2026-06-29 02:48:00,969,970,967,968,13383.0,1824279.0
2026-06-29 02:49:00,968,969,968,968,1079.0,1824401.0
2026-06-29 02:50:00,968,970,968,969,3692.0,1824684.0
2026-06-29 02:51:00,969,969,968,968,590.0,1824839.0
2026-06-29 02:52:00,968,969,968,969,2464.0,1824880.0
2026-06-29 02:53:00,969,969,968,968,903.0,1824977.0
2026-06-29 02:54:00,968,969,968,968,2609.0,1825865.0
2026-06-29 02:55:00,968,969,968,968,916.0,1825740.0
2026-06-29 02:56:00,968,969,968,969,640.0,1825894.0
2026-06-29 02:57:00,969,970,968,969,2633.0,1825759.0
2026-06-29 02:58:00,969,970,968,970,1626.0,1825217.0
2026-06-29 02:59:00,970,970,969,969,1318.0,1825360.0
2026-06-29 03:00:00,969,970,968,968,2548.0,1825762.0
2026-06-29 03:01:00,968,969,968,968,618.0,1825901.0
2026-06-29 03:02:00,968,969,968,969,826.0,1826281.0
2026-06-29 03:03:00,969,969,968,969,772.0,1826542.0
2026-06-29 03:04:00,969,969,968,968,668.0,1826931.0
2026-06-29 03:05:00,968,969,968,968,430.0,1827020.0
2026-06-29 03:06:00,968,969,968,968,402.0,1827134.0
2026-06-29 03:07:00,968,969,968,968,295.0,1827125.0
2026-06-29 03:08:00,968,970,968,969,2527.0,1827196.0
2026-06-29 03:09:00,969,970,969,969,770.0,1826946.0
2026-06-29 03:10:00,969,970,969,970,669.0,1826878.0
2026-06-29 03:11:00,970,971,969,970,7150.0,1826997.0
2026-06-29 03:12:00,970,971,970,971,4819.0,1827570.0
2026-06-29 03:13:00,971,972,970,971,4180.0,1826891.0
2026-06-29 03:14:00,971,973,971,973,4733.0,1826288.0
2026-06-29 03:15:00,973,973,971,971,4049.0,1826380.0
2026-06-29 03:16:00,971,972,971,972,1039.0,1826740.0
2026-06-29 03:17:00,972,972,971,971,665.0,1827005.0
2026-06-29 03:18:00,971,972,971,971,490.0,1827170.0
2026-06-29 03:19:00,971,972,971,972,480.0,1827207.0
2026-06-29 03:20:00,972,973,971,972,3329.0,1827212.0
2026-06-29 03:21:00,972,975,972,975,7983.0,1826361.0
2026-06-29 03:22:00,975,975,974,975,8180.0,1826480.0
2026-06-29 03:23:00,975,976,974,974,6866.0,1824862.0
2026-06-29 03:24:00,974,975,974,975,1870.0,1824404.0
2026-06-29 03:25:00,975,975,974,974,4570.0,1823957.0
2026-06-29 03:26:00,974,977,974,976,14353.0,1821399.0
2026-06-29 03:27:00,976,977,975,975,6395.0,1821666.0
2026-06-29 03:28:00,975,976,975,975,4892.0,1822757.0
2026-06-29 03:29:00,975,976,974,975,3203.0,1822627.0
2026-06-29 05:30:00,975,976,973,975,9889.0,1820454.0
2026-06-29 05:31:00,975,975,972,973,3926.0,1819407.0
2026-06-29 05:32:00,973,974,973,973,4982.0,1818435.0
2026-06-29 05:33:00,973,973,971,972,4452.0,1818348.0
2026-06-29 05:34:00,972,973,971,972,3179.0,1819495.0
2026-06-29 05:35:00,972,973,972,973,1551.0,1818881.0
2026-06-29 05:36:00,973,974,972,974,2868.0,1820147.0
2026-06-29 05:37:00,974,974,972,972,1570.0,1819914.0
2026-06-29 05:38:00,972,973,972,973,626.0,1820006.0
2026-06-29 05:39:00,973,973,972,972,608.0,1820225.0
2026-06-29 05:40:00,972,974,972,974,5425.0,1819744.0
2026-06-29 05:41:00,974,974,972,972,887.0,1819428.0
2026-06-29 05:42:00,972,973,972,973,306.0,1819481.0
2026-06-29 05:43:00,973,974,972,973,2480.0,1820059.0
2026-06-29 05:44:00,973,974,972,974,1587.0,1820021.0
2026-06-29 05:45:00,974,974,972,972,1190.0,1819733.0
2026-06-29 05:46:00,972,974,972,974,1036.0,1819497.0
2026-06-29 05:47:00,974,974,973,974,278.0,1819466.0
2026-06-29 05:48:00,974,974,973,974,182.0,1819434.0
2026-06-29 05:49:00,974,974,973,974,305.0,1819561.0
2026-06-29 05:50:00,974,974,973,974,331.0,1819654.0
2026-06-29 05:51:00,974,975,973,974,3776.0,1819245.0
2026-06-29 05:52:00,974,975,974,974,610.0,1819134.0
2026-06-29 05:53:00,974,975,974,975,748.0,1819324.0
2026-06-29 05:54:00,975,975,974,975,4362.0,1818820.0
2026-06-29 05:55:00,975,976,974,976,4352.0,1820340.0
2026-06-29 05:56:00,976,977,975,976,6006.0,1820133.0
2026-06-29 05:57:00,976,977,975,976,3085.0,1820265.0
2026-06-29 05:58:00,976,976,975,976,776.0,1820548.0
2026-06-29 05:59:00,976,976,975,976,1018.0,1820394.0
2026-06-29 06:00:00,976,976,975,976,1374.0,1820392.0
2026-06-29 06:01:00,976,977,975,977,4220.0,1820124.0
2026-06-29 06:02:00,977,980,976,979,26383.0,1812344.0
2026-06-29 06:03:00,979,980,977,978,9358.0,1811964.0
2026-06-29 06:04:00,978,979,977,977,5944.0,1812401.0
2026-06-29 06:05:00,977,977,976,976,1290.0,1812070.0
2026-06-29 06:06:00,976,977,975,975,12482.0,1813932.0
2026-06-29 06:07:00,975,976,974,975,2727.0,1813742.0
2026-06-29 06:08:00,975,976,974,976,4582.0,1813132.0
2026-06-29 06:09:00,976,976,975,976,1767.0,1813214.0
2026-06-29 06:10:00,976,976,975,975,380.0,1813279.0
2026-06-29 06:11:00,975,976,975,976,750.0,1813223.0
2026-06-29 06:12:00,976,976,975,975,623.0,1813264.0
2026-06-29 06:13:00,975,976,975,976,488.0,1813420.0
2026-06-29 06:14:00,976,976,975,975,503.0,1813510.0
2026-06-29 06:15:00,975,976,975,976,640.0,1813303.0
2026-06-29 06:16:00,976,977,975,976,6983.0,1811733.0
2026-06-29 06:17:00,976,977,975,976,2080.0,1811606.0
2026-06-29 06:18:00,976,977,975,975,1597.0,1811715.0
2026-06-29 06:19:00,975,977,975,976,1840.0,1811226.0
2026-06-29 06:20:00,976,977,976,976,942.0,1811056.0
2026-06-29 06:21:00,976,977,975,976,2042.0,1810599.0
2026-06-29 06:22:00,976,976,975,975,490.0,1810576.0
2026-06-29 06:23:00,975,976,975,975,533.0,1810641.0
2026-06-29 06:24:00,975,976,975,976,650.0,1810562.0
2026-06-29 06:25:00,976,976,975,975,313.0,1810585.0
2026-06-29 06:26:00,975,976,975,976,910.0,1810583.0
2026-06-29 06:27:00,976,976,975,976,289.0,1810591.0
2026-06-29 06:28:00,976,976,975,975,375.0,1810545.0
2026-06-29 06:29:00,975,976,975,976,695.0,1810285.0
2026-06-29 06:30:00,976,977,975,977,4544.0,1809903.0
2026-06-29 06:31:00,977,977,975,975,2796.0,1810333.0
2026-06-29 06:32:00,975,976,975,976,373.0,1810295.0
2026-06-29 06:33:00,976,976,975,976,244.0,1810270.0
2026-06-29 06:34:00,976,976,975,976,490.0,1810292.0
2026-06-29 06:35:00,976,977,975,977,2931.0,1811180.0
2026-06-29 06:36:00,977,977,976,977,1075.0,1811137.0
2026-06-29 06:37:00,977,977,976,977,633.0,1810992.0
2026-06-29 06:38:00,977,978,976,977,8650.0,1812218.0
2026-06-29 06:39:00,977,978,976,977,3712.0,1812183.0
2026-06-29 06:40:00,977,978,976,978,2396.0,1811960.0
2026-06-29 06:41:00,978,979,977,978,6654.0,1809828.0
2026-06-29 06:42:00,978,979,977,978,9952.0,1810473.0
2026-06-29 06:43:00,978,980,978,979,9894.0,1809098.0
2026-06-29 06:44:00,979,979,978,979,1589.0,1809028.0
2026-06-29 06:45:00,979,979,977,978,5983.0,1809394.0
2026-06-29 06:46:00,978,978,977,977,2643.0,1808886.0
2026-06-29 06:47:00,977,978,977,978,1509.0,1808262.0
2026-06-29 06:48:00,978,978,977,977,1475.0,1808254.0
2026-06-29 06:49:00,977,978,977,978,1474.0,1807755.0
2026-06-29 06:50:00,978,979,977,978,5246.0,1805571.0
2026-06-29 06:51:00,978,978,977,977,1451.0,1805512.0
2026-06-29 06:52:00,977,978,977,977,2441.0,1805200.0
2026-06-29 06:53:00,977,978,977,978,1964.0,1804906.0
2026-06-29 06:54:00,978,978,977,978,1220.0,1804504.0
2026-06-29 06:55:00,978,978,977,978,1153.0,1804888.0
2026-06-29 06:56:00,978,978,977,977,1717.0,1804926.0
2026-06-29 06:57:00,977,979,977,978,7347.0,1804317.0
2026-06-29 06:58:00,978,980,978,980,8394.0,1802657.0
2026-06-29 06:59:00,980,980,978,978,14326.0,1798550.0
2026-06-29 13:00:00,979,980,973,974,42976.0,1801814.0
2026-06-29 13:01:00,974,975,974,974,10569.0,1803765.0
2026-06-29 13:02:00,974,974,973,974,17961.0,1804123.0
2026-06-29 13:03:00,974,974,972,973,18015.0,1808046.0
2026-06-29 13:04:00,973,973,972,972,8159.0,1809945.0
2026-06-29 13:05:00,972,974,971,972,18555.0,1811027.0
2026-06-29 13:06:00,972,972,971,972,3820.0,1810876.0
2026-06-29 13:07:00,972,973,971,973,6370.0,1811993.0
2026-06-29 13:08:00,973,973,971,971,8338.0,1812682.0
2026-06-29 13:09:00,971,972,971,971,2846.0,1812894.0
2026-06-29 13:10:00,971,972,971,972,1460.0,1812965.0
2026-06-29 13:11:00,972,972,971,972,3813.0,1814924.0
2026-06-29 13:12:00,972,972,970,971,8780.0,1817821.0
2026-06-29 13:13:00,971,971,968,968,31073.0,1822529.0
2026-06-29 13:14:00,968,970,968,969,17896.0,1823649.0
2026-06-29 13:15:00,969,970,968,969,8176.0,1825329.0
2026-06-29 13:16:00,969,970,968,969,9995.0,1827602.0
2026-06-29 13:17:00,969,970,968,968,13530.0,1832771.0
2026-06-29 13:18:00,968,968,966,967,30048.0,1835882.0
2026-06-29 13:19:00,967,967,966,966,6115.0,1836988.0
2026-06-29 13:20:00,966,967,966,966,10976.0,1838684.0
2026-06-29 13:21:00,966,968,966,968,6158.0,1838962.0
2026-06-29 13:22:00,968,968,967,967,1601.0,1839747.0
2026-06-29 13:23:00,967,968,967,968,2559.0,1839981.0
2026-06-29 13:24:00,968,968,967,967,2044.0,1840419.0
2026-06-29 13:25:00,967,968,967,968,2835.0,1840621.0
2026-06-29 13:26:00,968,968,967,967,3396.0,1841816.0
2026-06-29 13:27:00,967,968,967,968,3996.0,1841890.0
2026-06-29 13:28:00,968,968,966,967,6258.0,1844240.0
2026-06-29 13:29:00,967,968,966,966,9655.0,1846397.0
2026-06-29 13:30:00,966,967,966,967,2720.0,1847200.0
2026-06-29 13:31:00,967,968,966,967,6444.0,1847832.0
2026-06-29 13:32:00,967,967,966,967,1561.0,1848768.0
2026-06-29 13:33:00,967,968,966,968,2225.0,1849431.0
