date,trade_count,turnover,commission,trading_pnl,holding_pnl,total_pnl,net_pnl
2025-04-07,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-08,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-09,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-10,1,34180.0,3.418,291.7681338862485,0.0,291.7681338862485,288.3501338862485
2025-04-11,0,0.0,0.0,0.0,666.748787784959,666.748787784959,666.748787784959
2025-04-14,0,0.0,0.0,0.0,-173.93446637868692,-173.93446637868692,-173.93446637868692
2025-04-15,0,0.0,0.0,0.0,231.9126218382462,231.9126218382462,231.9126218382462
2025-04-16,0,0.0,0.0,0.0,-112.32347136482531,-112.32347136482531,-112.32347136482531
2025-04-17,1,33300.0,3.33,-557.7080947874174,533.536489021476,-24.171605765941422,-27.50160576594142
2025-04-18,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-22,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-23,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-24,1,32461.483226780227,3.246148322678023,589.698224707945,0.0,589.698224707945,586.452076385267
2025-04-25,0,0.0,0.0,0.0,393.13214980529665,393.13214980529665,393.13214980529665
2025-04-28,0,0.0,0.0,0.0,-28.080867843232227,-28.080867843232227,-28.080867843232227
2025-04-29,0,0.0,0.0,0.0,393.13214980529665,393.13214980529665,393.13214980529665
2025-04-30,0,0.0,0.0,0.0,730.1025639241197,730.1025639241197,730.1025639241197
2025-05-06,0,0.0,0.0,0.0,308.8895462755909,308.8895462755909,308.8895462755909
2025-05-07,0,0.0,0.0,0.0,-84.24260352970578,-84.24260352970578,-84.24260352970578
2025-05-08,0,0.0,0.0,0.0,477.3747533350024,477.3747533350024,477.3747533350024
2025-05-09,0,0.0,0.0,0.0,645.8599603944185,645.8599603944185,645.8599603944185
2025-05-12,0,0.0,0.0,0.0,-308.8895462755909,-308.8895462755909,-308.8895462755909
2025-05-13,0,0.0,0.0,0.0,814.3451674538301,814.3451674538301,814.3451674538301
2025-05-14,0,0.0,0.0,0.0,-842.4260352970668,-842.4260352970668,-842.4260352970668
2025-05-15,0,0.0,0.0,0.0,280.8086784323541,280.8086784323541,280.8086784323541
2025-05-16,0,0.0,0.0,0.0,870.5069031403036,870.5069031403036,870.5069031403036
